2,hakm_forest,37,발자국,0,,정보없음,,,,,,,,,,,,,,,,,,
3,hakm_forest,37,발자국,0,,정보없음,,,,,,,,,,,,,,,,,,
1,hakm_forest,48,배구동아리 배꽃,0,18983,야끼소바 : 4000,,,,,,,,,,,,,,,,,,
2,hakm_forest,48,배구동아리 배꽃,0,18983,야끼소바 : 4000,,,,,,,,,,,,,,,,,,
3,hakm_forest,48,배구동아리 배꽃,0,18983,야끼소바 : 4000,,,,,,,,,,,,,,,,,,
1,hoo,2,베지베어,0,,"스티커 7종: 500(낱개), 1000(SET)#밀크티, 히든메뉴",,,,,,,,,,,,,,,,,,
2,hoo,2,베지베어,0,,"스티커 7종: 500(낱개), 1000(SET)#밀크티, 히든메뉴",,,,,,,,,,,,,,,,,,
3,hoo,2,변태소녀하늘을날다,0,17563,플래그 : 2000#대강당 스티커 + 앨라이 스티커 : 1000#프라이드 뱅글 : 4000#반팔티 : 12000#무지개 타이 : 2000,인스타 : @ewhabyunnal,,,,,,,,,,,,,,,,,
1,hak,22,불어불문학과 학생회,0,15130,딸기에이드 : 3000#유자에이드 : 2000#블루레몬에이드 : 2000,,,,,,,,,,,,,,,,,,
2,hak,22,불어불문학과 학생회,0,15130,딸기에이드 : 3000#유자에이드 : 2000#블루레몬에이드 : 2000,,,,,,,,,,,,,,,,,,
3,hak,22,불어불문학과 학생회,0,15130,딸기에이드 : 3000#유자에이드 : 2000#블루레몬에이드 : 2000,,,,,,,,,,,,,,,,,,
1,gate,3,뷰할로,0,11249,생크림와플 + 청포도코코펄에이드 SET : 3500#초코생크림와플 + 에이드 SET : 4000#사과생크림와플 + 에이드 SET : 4000#생크림와플 : 2000#초코생크림와플 : 2500#사과생크림와플 : 2500#에이드 : 2000,인스타: @ewha_jazzdance_viewhalloo,,,,,,,,,,,,,,,,,
2,gate,3,뷰할로,0,11249,생크림와플 + 청포도코코펄에이드 SET : 3500#초코생크림와플 + 에이드 SET : 4000#사과생크림와플 + 에이드 SET : 4000#생크림와플 : 2000#초코생크림와플 : 2500#사과생크림와플 : 2500#에이드 : 2000,인스타: @ewha_jazzdance_viewhalloo,,,,,,,,,,,,,,,,,
1,hakm_forest,26,뿅갹스토어 season2,0,,정보없음,,,,,,,,,,,,,,,,,,
2,hakm_forest,26,뿅갹스토어 season2,0,,정보없음,,,,,,,,,,,,,,,,,,
1,gate,6,사범대 유아교육과,0,,펜던트 있는 실팔찌 : 3500#펜던트 없는 실팔찌 : 3000,,,,,,,,,,,,,,,,,,
2,gate,6,사범대 유아교육과,0,,펜던트 있는 실팔찌 : 3500#펜던트 없는 실팔찌 : 3000,,,,,,,,,,,,,,,,,,
3,gate,6,사범대 유아교육과,0,,펜던트 있는 실팔찌 : 3500#펜던트 없는 실팔찌 : 3000,,,,,,,,,,,,,,,,,,
1,hak,4,사학과 학생회,0,,"크림치즈볼 : 1500(1개), 2500(2개), 12000(10개)#아아메 :1500#크림치즈볼+아아메 SET : 2500",,,,,,,,,,,,,,,,,,
2,hak,4,사학과 학생회,0,,"크림치즈볼 : 1500(1개), 2500(2개), 12000(10개)#아아메 :1500#크림치즈볼+아아메 SET : 2500",,,,,,,,,,,,,,,,,,
2,posco,15,사회과학대학,0,,삼겹파떡꼬치 : 3000#청포도에이드 : 2000#삼겹파떡꼬치+청포도에이드 : 4500,,,,,,,,,,,,,,,,,,
3,posco,15,사회과학대학,0,,삼겹파떡꼬치 : 3000#청포도에이드 : 2000#삼겹파떡꼬치+청포도에이드 : 4500,,,,,,,,,,,,,,,,,,
1,posco,15,사회대 사회학과,0,,연유햄치즈 샌드위치 : 2500#누텔라 바나나 샌드위치 : 2500#에이드(청포도/망고) : 2000#에잇취(샌드위치 + 에이드) : 4000,,,,,,,,,,,,,,,,,,
1,posco,10,사회대 소비자학과,0,,정보없음,,,,,,,,,,,,,,,,,,
1,posco,11,사회복지학과 학생회 ,0,16615,닭꼬치(small 2개) + 치킨너겟 : 2000#에이드 : 1500#세트 : 3000,"인스타 : @ewhasw1947 , 페북: @이화여자대학교 사회복지학과 ",,,,,,,,,,,,,,,,,
1,gate,19,샤팡,0,,정보없음,,,,,,,,,,,,,,,,,,
2,gate,19,샤팡,0,,정보없음,,,,,,,,,,,,,,,,,,
1,hoo,3,솔찬,0,17115,베지강정 : 4000 (개인 식기 지참 시 300 할인),인스타: @solchann,,,,,,,,,,,,,,,,,
2,hoo,3,솔찬,0,17115,베지강정 : 4000 (개인 식기 지참 시 300 할인),인스타: @solchann,,,,,,,,,,,,,,,,,
1,gate,5,송뚱,0,13034,Not for your culture 레진 키링 : 16000~18000#CxKozy 엽서 세트(6장+스티커1) : 6000#CxKozy 스티커 : 1000~3000#핸드메이드 비즈 헤어밴드 : 가격미정#빈티지 의류 : 5000~20000,,,,,,,,,,,,,,,,,,
2,gate,5,송뚱,0,13034,Not for your culture 레진 키링 : 16000~18000#CxKozy 엽서 세트(6장+스티커1) : 6000#CxKozy 스티커 : 1000~3000#핸드메이드 비즈 헤어밴드 : 가격미정#빈티지 의류 : 5000~20000,,,,,,,,,,,,,,,,,,
3,gate,5,송뚱,0,13034,Not for your culture 레진 키링 : 16000~18000#CxKozy 엽서 세트(6장+스티커1) : 6000#CxKozy 스티커 : 1000~3000#핸드메이드 비즈 헤어밴드 : 가격미정#빈티지 의류 : 5000~20000,,,,,,,,,,,,,,,,,,
1,saeng,12,슈슈와양은냄비,0,12573,돼지갈비 : 4500#고기추가 : 1000,,,,,,,,,,,,,,,,,,
2,saeng,12,슈슈와양은냄비,0,12573,돼지갈비 : 4500#고기추가 : 1000,,,,,,,,,,,,,,,,,,
1,gate,21,스튜디오샛다,0,,정보없음,,,,,,,,,,,,,,,,,,
2,gate,21,스튜디오샛다,0,,정보없음,,,,,,,,,,,,,,,,,,
3,gate,21,스튜디오샛다,0,,정보없음,,,,,,,,,,,,,,,,,,
1,hakm_forest,27,스푼걸즈,0,12085,"흙케이크 : 3000#전차스(스푼형, 참새형) 1개 : 700#전차스(스푼형, 참새형) 2개 : 1000",인스타: @spoongirls_ewha,,,,,,,,,,,,,,,,,
2,hakm_forest,27,스푼걸즈,0,12085,"흙케이크 : 3000#전차스(스푼형, 참새형) 1개 : 700#전차스(스푼형, 참새형) 2개 : 1000",인스타: @spoongirls_ewha,,,,,,,,,,,,,,,,,
1,hak,19,식품공학과 동아리 FOODDY,0,15834,블루베리 컵케이크(1개) : 1500#식빵 츄러스(5개) : 1000 -인스타그램 좋아요 이벤트 참여시 식빵 츄러스 7개 1000,인스타 : @ewha_fooddy,,,,,,,,,,,,,,,,,
2,hak,19,식품공학과 동아리 FOODDY,0,15834,블루베리 컵케이크(1개) : 1500#식빵 츄러스(5개) : 1000 -인스타그램 좋아요 이벤트 참여시 식빵 츄러스 7개 1000,인스타 : @ewha_fooddy,,,,,,,,,,,,,,,,,
3,hak,19,식품공학과 동아리 FOODDY,0,15834,블루베리 컵케이크(1개) : 1500#식빵 츄러스(5개) : 1000 -인스타그램 좋아요 이벤트 참여시 식빵 츄러스 7개 1000,인스타 : @ewha_fooddy,,,,,,,,,,,,,,,,,
1,saeng,6,신융대 식품영양학과,0,,갈릭대패삼겹덮밥 : 4000#청포도에이드with코코넛젤리 : 1500#세트 : 5000,,,,,,,,,,,,,,,,,,
2,saeng,6,신융대 식품영양학과,0,,갈릭대패삼겹덮밥 : 4000#청포도에이드with코코넛젤리 : 1500#세트 : 5000,,,,,,,,,,,,,,,,,,
1,hakm_forest,37,신융대 체육과학부,0,,정보없음,,,,,,,,,,,,,,,,,,
1,hakm_forest,12,실로암 만돌린,0,16403,떡꼬치(1개) : 1000,페북 : @실로암 만돌린 오케스트라,,,,,,,,,,,,,,,,,
2,hakm_forest,12,실로암 만돌린,0,16403,떡꼬치(1개) : 1000,페북 : @실로암 만돌린 오케스트라,,,,,,,,,,,,,,,,,
3,hakm_forest,12,실로암 만돌린,0,16403,떡꼬치(1개) : 1000,페북 : @실로암 만돌린 오케스트라,,,,,,,,,,,,,,,,,
1,posco,3,심리학과 학생회,0,18603,왕라탕 스티커 SET : 2000#MBTI 스티커(1장) : 500#심즈 떡메 : 2500#이화생각 떡메 : 2500,"인스타:@ewha_psycho_35,페북:@이화여자대학교 심리학과",,,,,,,,,,,,,,,,,
1,hoo,5,써드베이스,0,,정보없음,,,,,,,,,,,,,,,,,,
2,hoo,5,써드베이스,0,,정보없음,,,,,,,,,,,,,,,,,,
3,hoo,5,써드베이스,0,,정보없음,,,,,,,,,,,,,,,,,,
1,saeng,16,아롱슈퍼,0,,굿즈 : 5000~다양함,인스타 : @arong_super,,,,,,,,,,,,,,,,,
1,saeng,25,아식,0,,세트메뉴1(냉면+식혜) : 4500#세트2(냉면+식혜+앙빠2) : 6000#송주불냉면 : 3000#앙빠(1개) : 800#앙빠 : 1500#황금비율 식혜 : 2000,,,,,,,,,,,,,,,,,,
2,saeng,25,아식,0,,세트메뉴1(냉면+식혜) : 4500#세트2(냉면+식혜+앙빠2) : 6000#송주불냉면 : 3000앙빠(1개) : 800#앙빠 : 1500#황금비율 식혜 : 2000,,,,,,,,,,,,,,,,,,
1,saeng,15,아이섹 GREENISM,0,,석고방향제+섬유탈취제 : 4000#Fizzies청소밤+청소용세제 : 4000,,,,,,,,,,,,,,,,,,
2,saeng,15,아이섹 GREENISM,0,,석고방향제+섬유탈취제 : 4000#Fizzies청소밤+청소용세제 : 4000,,,,,,,,,,,,,,,,,,
1,saeng,4,야생조류연구회 새랑,0,15240,"새거울 (1개) : 3000, (2개) : 5000#새티커 (3종 각각) : 1000#새무송 (SetA): 1000#새무송 (SetB) : 1000#새무송 (SetC) : 1500#새무송 (SetD) : 1000
 ",,,,,,,,,,,,,,,,,,
2,saeng,4,야생조류연구회 새랑,0,15240,"새거울 (1개) : 3000#(2개) : 5000#새티커 (3종 각각) : 1000#새무송 (SetA): 1000#새무송 (SetB) : 1000#새무송 (SetC) : 1500#새무송 (SetD) : 1000
 ",,,,,,,,,,,,,,,,,,
3,saeng,4,야생조류연구회 새랑,0,15240,"새거울 (1개) : 3000#(2개) : 5000#새티커 (3종 각각) : 1000#새무송 (SetA): 1000#새무송 (SetB) : 1000#새무송 (SetC) : 1500#새무송 (SetD) : 1000
 ",,,,,,,,,,,,,,,,,,
